scenario,label,debt_ratio,metric,horizon,low_irf,high_irf,diff_irf
debt_intensity_b120,B2/Y2 = 120%,1.2,Consumption,25,-0.000188518432597373,-0.00023210680981367,-4.3588377216297e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Consumption,26,-0.000183918540268557,-0.000230508734700208,-4.65901944316505e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Consumption,27,-0.00017936500676563,-0.000228483062002738,-4.91180552371073e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Consumption,28,-0.000174831670088138,-0.000226036328138779,-5.12046580506409e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Consumption,29,-0.000170332550211705,-0.000223223806979256,-5.2891256767551e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Consumption,30,-0.000165898194135816,-0.000220120545203706,-5.42223510678896e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Consumption,31,-0.000161559935979438,-0.000216801712926151,-5.52417769467128e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Consumption,32,-0.000157341315473292,-0.00021333147736835,-5.59901618950587e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Consumption,33,-0.000153254999444186,-0.000209758549185368,-5.65035497411825e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Consumption,34,-0.000149303319982641,-0.000206116245545673,-5.68129255630323e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Consumption,35,-0.000145480733478198,-0.000202425093778325,-5.69443603001263e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Consumption,36,-0.000141776903912372,-0.00019869642901138,-5.69195250990084e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Consumption,37,-0.00013817956440676,-0.000194935941399965,-5.67563769932056e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Consumption,38,-0.000134676714188209,-0.000191146589056612,-5.64698748684034e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Consumption,39,-0.000131258015246272,-0.00018733065286225,-5.60726376159781e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Consumption,40,-0.000127915452503125,-0.000183490951903842,-5.55754994007174e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,1,-0.00415723654568712,-0.00423749696234887,-8.02604166617593e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,2,-0.00303089295005676,-0.00308875824739785,-5.78652973410865e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,3,-0.00211203763619139,-0.0021424725064576,-3.04348702662161e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,4,-0.00138654124668747,-0.00139484096172204,-8.29971503457649e-06
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,5,-0.000835482273486621,-0.000830669967540665,4.81230594595594e-06
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,6,-0.000435573948278978,-0.000426061890637874,9.51205764110341e-06
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,7,-0.000160554424172399,-0.000152012079305597,8.54234486680205e-06
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,8,1.66372247052404e-05,2.17434436338149e-05,5.10621892857444e-06
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,9,0.000121611924228882,0.0001234605112308,1.84858700191803e-06
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,10,0.00017676771198083,0.000177181980237195,4.14268256365702e-07
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,11,0.000200267734794979,0.000201689331317034,1.42159652205542e-06
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,12,0.00020575787193633,0.000210435695240596,4.67782330426658e-06
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,13,0.000202668583632937,0.000212158231258197,9.48964762526039e-06
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,14,0.000196886010306985,0.000211851875740798,1.49658654338136e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,15,0.000191584582255322,0.000211838367675687,2.02537854203655e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,16,0.000188057637110495,0.000212745530493885,2.46878933833905e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,17,0.000186439715137876,0.000214294467420162,2.78547522822858e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,18,0.000186268250667698,0.000215860627496456,2.95923768287576e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,19,0.000186874740537801,0.00021682215199359,2.99474114557885e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,20,0.000187623364035883,0.000216735597583506,2.91122335476235e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,21,0.000188029436831494,0.000215388832963681,2.73593961321872e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,22,0.000187793954582238,0.000212778829399296,2.49848748170578e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,23,0.000186787377099318,0.000209053317110852,2.22659400115344e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,24,0.000185009005881476,0.000204444003612414,1.94349977309383e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,25,0.000182540375771367,0.000199208114187943,1.66677384165759e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,26,0.000179503715307172,0.00019358604825026,1.40823329430884e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,27,0.000176030641108271,0.000187776578378873,1.17459372706019e-05
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,28,0.000172242137076228,0.000181927191332587,9.68505425635868e-06
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,29,0.000168238419408828,0.000176135429778679,7.89701036985058e-06
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,30,0.00016409617361135,0.00017045683399064,6.36066037928984e-06
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,31,0.000159870465994194,0.000164915710090474,5.04524409628004e-06
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,32,0.000155598998555773,0.000159515976559277,3.91697800350421e-06
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,33,0.000151306986769795,0.000154250416845692,2.94343007589681e-06
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,34,0.000147011581862699,0.000149107585757147,2.09600389444731e-06
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,35,0.000142725307873404,0.00014407628870905,1.350980835646e-06
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,36,0.000138458385014806,0.000139147965115605,6.89580100798892e-07
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,37,0.00013422005944741,0.000134317498194481,9.74387470709104e-08
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,38,0.000130019178934182,0.000129583002701938,-4.36176232243568e-07
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,39,0.000125864279448162,0.000124945071442228,-9.19208005933925e-07
debt_intensity_b120,B2/Y2 = 120%,1.2,Inflation,40,0.000121763415947607,0.000120405843587301,-1.35757236030543e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,1,0.00167288066333851,0.00688555103017736,0.00521267036683885
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,2,0.00125317660669537,0.00517376010391856,0.00392058349722319
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,3,0.000762546742419665,0.00319593051339855,0.00243338377097888
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,4,0.000325964536025587,0.0014700643786622,0.00114409984263661
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,5,-1.81265682790231e-06,0.000211971349809575,0.000213784006637478
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,6,-0.000210590060525452,-0.000551564349919728,-0.000340974289394276
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,7,-0.000315468288426564,-0.000897474740228494,-0.00058200645180193
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,8,-0.000342732858958477,-0.000944794426895585,-0.000602061567937108
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,9,-0.000320368930544595,-0.000814331248090747,-0.000493962317546152
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,10,-0.000272540119624451,-0.000606249847999498,-0.000333709728375047
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,11,-0.000217153771740806,-0.00039124702279332,-0.000174093251052514
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,12,-0.000165556376222426,-0.000210794428369479,-4.52380521470531e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,13,-0.000123478381150301,-8.24208986511046e-05,4.10574824991966e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,14,-9.25239313204944e-05,-6.91579252288035e-06,8.56081387976141e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,15,-7.17151054393569e-05,2.46367312616257e-05,9.63518367009825e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,16,-5.88034569612844e-05,2.51467242592014e-05,8.39501812204858e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,17,-5.12256189571167e-05,7.55652261311135e-06,5.8782141570228e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,18,-4.66938752581303e-05,-1.74334872024527e-05,2.92603880556776e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,19,-4.34790367110681e-05,-4.22793111205834e-05,1.19972559048474e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,20,-4.04709131626921e-05,-6.25709804936599e-05,-2.21000673309678e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,21,-3.71029364649774e-05,-7.64773690265889e-05,-3.93744325616115e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,22,-3.32133499907376e-05,-8.39814481309077e-05,-5.07680981401701e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,23,-2.88949025342078e-05,-8.61272181644085e-05,-5.72323156302007e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,24,-2.43644203177179e-05,-8.44030144128878e-05,-6.00385940951699e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,25,-1.98665542822125e-05,-8.03091484175636e-05,-6.04425941353511e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,26,-1.561384565289e-05,-7.51056652797955e-05,-5.94918196269055e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,27,-1.17579903031809e-05,-6.97068551663294e-05,-5.79488648631485e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,28,-8.38395178678029e-06,-6.46782101001234e-05,-5.62942583133431e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,29,-5.51819006339594e-06,-6.02928617129683e-05,-5.47746716495724e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,30,-3.14357339509328e-06,-5.66126802954009e-05,-5.34691069003076e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,31,-1.21557196572711e-06,-5.35698503402286e-05,-5.23542783745015e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,32,3.23574315085062e-07,-5.10349705997552e-05,-5.13585449148403e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,33,1.53425505964276e-06,-4.88659731941316e-05,-5.04002282537743e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,34,2.47272346092474e-06,-4.69378522455904e-05,-4.94105757065152e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,35,3.18766081437803e-06,-4.51564534605757e-05,-4.83441142749537e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,36,3.71921435794124e-06,-4.34608861829937e-05,-4.71801005409349e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,37,4.09959840009296e-06,-4.18190901695509e-05,-4.59186885696438e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,38,4.35447576320989e-06,-4.02202998228025e-05,-4.45747755860124e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,39,4.504544062112e-06,-3.86670600275724e-05,-4.31716040896844e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Debt service pressure,40,4.56696865031893e-06,-3.71683746756488e-05,-4.17353433259677e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,1,-0.00121669765055039,-0.0017708805104029,-0.000554182859852509
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,2,-0.00250293355959831,-0.00334108465635294,-0.000838151096754627
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,3,-0.00336998916721919,-0.00428103227286121,-0.000911043105642023
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,4,-0.0036628254223233,-0.00452333558166686,-0.000860510159343561
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,5,-0.00343043635460509,-0.00419712119857428,-0.00076668484396919
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,6,-0.00282365590291671,-0.00350970716084045,-0.000686051257923745
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,7,-0.00201954797467414,-0.00266772323355305,-0.000648175258878905
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,8,-0.00117466513965975,-0.00183444631444371,-0.000659781174783963
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,9,-0.00040283673417206,-0.00111484301332578,-0.000712006279153715
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,10,0.000229387215174418,-0.000558599974184004,-0.000787987189358422
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,11,0.000696604732376094,-0.000172525898836332,-0.000869130631212425
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,12,0.00100352207240152,6.41416783579291e-05,-0.000939380394043593
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,13,0.0011731084634497,0.000185648512258496,-0.000987459951191205
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,14,0.00123639550748589,0.000228938905905682,-0.00100745660158021
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,15,0.00122501649288796,0.000226746395701541,-0.000998270097186421
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,16,0.00116662706248989,0.000204181250499494,-0.000962445811990398
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,17,0.00108278524432906,0.000177967811864715,-0.000904817432464344
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,18,0.000988623033554875,0.000157370743371438,-0.000831252290183437
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,19,0.000893617974296768,0.000145955620088373,-0.000747662354208395
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,20,0.000802879341127355,0.000143541710916767,-0.000659337630210588
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,21,0.000718525006060122,0.000147940036297423,-0.0005705849697627
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,22,0.00064089010531003,0.000156276602425204,-0.000484613502884826
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,23,0.000569447195299777,0.000165854979764402,-0.000403592215535375
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,24,0.000503417240491147,0.000174609551300997,-0.00032880768919015
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,25,0.000442111133129836,0.00018124817986219,-0.000260862953267646
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,26,0.000385069067546429,0.000185193621286661,-0.000199875446259767
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,27,0.000332069348960393,0.000186420530065984,-0.000145648818894409
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,28,0.000283068459927399,0.000185261273650927,-9.78071862764718e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,29,0.00023811816525017,0.000182227756263337,-5.58904089868334e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,30,0.000197288582244284,0.000177873501343573,-1.94150809007115e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,31,0.000160611726256407,0.000172702960124005,1.20912338675977e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,32,0.000128049484945603,0.000167123929573076,3.90744446274738e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,33,9.94834203648515e-05,0.000161433320032614,6.19498996677625e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,34,7.47206339756501e-05,0.000155824948705086,8.11043147294355e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,35,5.35092234330153e-05,0.000150409072753113,9.68998493200979e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,36,3.55576572114991e-05,0.000145235725302201,0.000109678068090702
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,37,2.05538930899835e-05,0.000140316616979816,0.000119762723889832
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,38,8.18169415163494e-06,0.000135642804727498,0.000127461110575863
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,39,-1.86699584928118e-06,0.000131197204112463,0.000133064199961744
debt_intensity_b160,B2/Y2 = 160%,1.6,Public investment,40,-9.88372472413013e-06,0.000126962253659713,0.000136845978383843
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,1,-0.00121669765055055,-0.00177088051040286,-0.000554182859852315
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,2,-0.00368921376888487,-0.00506769315399591,-0.00137847938511104
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,3,-0.00696697259188195,-0.00922203309800684,-0.0022550605061249
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,4,-0.0104556236994084,-0.0135148178522235,-0.00305919415281508
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,5,-0.0136246694615281,-0.0173740686044921,-0.00374939914296402
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,6,-0.0161077086279064,-0.0204494240502204,-0.00434171542231399
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,7,-0.0177245638868833,-0.0226059116825179,-0.00488134779563465
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,8,-0.0184561149293709,-0.0238752102048987,-0.00541909527552775
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,9,-0.0183975487903085,-0.024393172963102,-0.00599562417279342
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,10,-0.0177082228553767,-0.0243419436132082,-0.00663372075783153
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,11,-0.016568912551616,-0.0239059209217145,-0.00733700837009854
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,12,-0.0151511676654241,-0.0232441312203138,-0.00809296355488964
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,13,-0.0135992800103386,-0.0224773794275475,-0.00887809941720885
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,14,-0.0120229025025944,-0.021686506035953,-0.0096636035333586
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,15,-0.0104973134471416,-0.0209175969893525,-0.0104202835422109
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,16,-0.0090682535484734,-0.0201904758141191,-0.0111222222656457
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,17,-0.00775876196543246,-0.0195077461069015,-0.0117489841414691
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,18,-0.00657616988274157,-0.0188626817108575,-0.0122865118281159
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,19,-0.00551814766137637,-0.0182451590479977,-0.0127270113866214
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,20,-0.00457731462871447,-0.017645488360881,-0.0130681737321665
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,21,-0.00374435675693663,-0.0170564111155613,-0.0133120543586247
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,22,-0.00300985773270313,-0.0164737242352473,-0.0134638665025442
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,23,-0.00236516409408605,-0.0158960261496017,-0.0135308620555157
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,24,-0.00180261775124269,-0.0153240159445609,-0.0135213981933182
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,25,-0.00131544117433169,-0.0147596673660844,-0.0134442261917527
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,26,-0.000897486077426901,-0.0142054820606456,-0.0133079959832187
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,27,-0.000542979576530822,-0.0136639244790637,-0.0131209449025329
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,28,-0.000246336627190313,-0.0131370650934359,-0.0128907284662456
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,29,-2.0600462606879e-06,-0.0126264107098368,-0.0126243506635761
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,30,0.000195280037140311,-0.0121328769407474,-0.0123281569778877
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,31,0.000351009762467935,-0.0116568520571048,-0.0120078618195727
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,32,0.000470284003351917,-0.0111983068261039,-0.0116685908294558
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,33,0.000558010323632896,-0.0107569158354188,-0.0113149261590517
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,34,0.000618780699517707,-0.0103321679908284,-0.0109509486903461
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,35,0.000656820405462888,-0.00992345471830447,-0.0105802751237674
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,36,0.000675957552537909,-0.00953013262504454,-0.0102060901775824
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,37,0.000679612506814475,-0.00915156269243855,-0.00983117519925303
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,38,0.000670803888295435,-0.00878713082040017,-0.0094579347086956
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,39,0.000652166795239051,-0.00843625534577797,-0.00908842214101702
debt_intensity_b160,B2/Y2 = 160%,1.6,Public capital,40,0.000625978900633761,-0.00809838670847363,-0.00872436560910739
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,1,-0.00357262211732845,-0.00415890931248564,-0.000586287195157187
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,2,-0.00394542531064668,-0.00480525721169112,-0.000859831901044439
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,3,-0.00392266206611314,-0.00482707908975966,-0.00090441702364652
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,4,-0.00355461792889455,-0.00437812025411322,-0.000823502325218661
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,5,-0.00295572309367331,-0.00366011092456009,-0.000704387830886777
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,6,-0.00225447149061175,-0.00285906658685964,-0.000604595096247884
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,7,-0.00156102362670929,-0.00211257377071594,-0.000551550144006652
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,8,-0.000952077238870142,-0.00150116069099082,-0.00054908345212068
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,9,-0.000468616016855106,-0.00105483295823294,-0.000586216941377837
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,10,-0.000121416687858367,-0.000766823978963105,-0.000645407291104738
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,11,0.000100052192164579,-0.000608753949695617,-0.000708806141860197
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,12,0.000218427846031544,-0.000543689740332476,-0.000762117586364019
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,13,0.000260747567851549,-0.000535530637363446,-0.000796278205214995
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,14,0.000252992216166703,-0.000554514750299995,-0.000807506966466698
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,15,0.000216907312790005,-0.000579447083413731,-0.000796354396203736
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,16,0.000168715883151593,-0.000597595240505067,-0.00076631112365666
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,17,0.00011917000414341,-0.000603222421953098,-0.000722392426096508
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,18,7.43895503285685e-05,-0.000595565569883383,-0.000669955120211951
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,19,3.70333861587913e-05,-0.000576828628600978,-0.00061386201475977
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,20,7.482256880742e-06,-0.000550522211580362,-0.000558004468461104
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,21,-1.51553741871702e-05,-0.00052028430659623,-0.00050512893240906
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,22,-3.22952197692183e-05,-0.000489178901790122,-0.000456883682020903
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,23,-4.53916313239988e-05,-0.000459389811737543,-0.000413998180413544
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,24,-5.56750332875167e-05,-0.000432194854722123,-0.000376519821434607
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,25,-6.40538306003746e-05,-0.000408106440792033,-0.000344052610191659
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,26,-7.11211943864587e-05,-0.000387084510173774,-0.000315963315787315
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,27,-7.72163846698426e-05,-0.000368755219222194,-0.000291538834552352
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,28,-8.25038581840909e-05,-0.000352595926913835,-0.000270092068729744
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,29,-8.70471689891072e-05,-0.000338069394654195,-0.000251022225665087
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,30,-9.08662026315454e-05,-0.000324705904492739,-0.000233839701861194
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,31,-9.39746097938787e-05,-0.000312141325956805,-0.000218166716162926
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,32,-9.63994143041713e-05,-0.000300123179591494,-0.000203723765287323
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,33,-9.81872079484081e-05,-0.00028849702699596,-0.000190309819047552
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,34,-9.94018758839754e-05,-0.000277183601622322,-0.000177781725738346
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,35,-0.000100118179777398,-0.000266154239768168,-0.000166036059990771
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,36,-0.000100414384764269,-0.000255409259068973,-0.000154994874304704
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,37,-0.000100365890992493,-0.000244961478444883,-0.00014459558745239
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,38,-0.000100040781152111,-0.000234825297155128,-0.000134784516003017
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,39,-9.94974359034284e-05,-0.000225010661783154,-0.000125513225879725
debt_intensity_b160,B2/Y2 = 160%,1.6,Final output,40,-9.87839111667999e-05,-0.000215520738193753,-0.000116736827026953
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,1,-0.00182337620408646,-0.00183418107762379,-1.0804873537329e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,2,-0.00100300098529382,-0.0010063080560696,-3.30707077578207e-06
