scenario,label,metric,low_var,high_var,low_t1,high_t1,diff_t1,low_t4,high_t4,diff_t4,low_t8,high_t8,diff_t8,low_t12,high_t12,diff_t12
scenario_02_risk_premium,Local debt risk premium,Labor demand,n1,n2,-0.00417395201013054,-0.00427648035117784,-0.000102528341047292,-0.00137803068942716,-0.00148964334929802,-0.000111612659870863,0.000747960112822132,0.000553694712210451,-0.000194265400611682,0.00069297753817793,0.000228862950784781,-0.00046411458739315
scenario_02_risk_premium,Local debt risk premium,Real wage,w1,w2,-0.0442237886615897,-0.0448045357183278,-0.000580747056738051,-0.00737567958001195,-0.00761682417747833,-0.000241144597466381,0.00780274676341342,0.00744984104596336,-0.000352905717450058,0.00495021897694681,0.00302616197243966,-0.00192405700450715
scenario_02_risk_premium,Local debt risk premium,Consumption,c1,c2,-0.00712328692511999,-0.00712553428463858,-2.24735951859234e-06,0.000116653258967925,0.000247814649612987,0.000131161390645063,0.00123478062396831,0.00148589874641336,0.000251118122445049,0.000365393249030399,0.000596022831144016,0.000230629582113617
scenario_02_risk_premium,Local debt risk premium,Inflation,pinf1,pinf2,-0.00362972864066424,-0.00375962393671103,-0.000129895296046789,0.00164964504074883,0.00159593909935318,-5.37059413956431e-05,0.00168292661068725,0.00157949373327271,-0.000103432877414544,9.07238812546396e-05,5.50333157782745e-05,-3.56905654763651e-05
scenario_03_transfer_buffer,Central transfer buffer,Local bond rate,rb1,rb2,0.0025252525252526,0.0025252525252526,0,0.000249773936905839,0.000249773936905839,0,-0.000117362014026234,-0.000117362014026234,0,-1.160696876501e-05,-1.160696876501e-05,0
scenario_03_transfer_buffer,Central transfer buffer,Central transfer,z1,z2,0.00471707882983649,0.00640585905482816,0.00168878022499167,0.00337381197470563,0.00453573656791862,0.00116192459321299,0.000261676202609418,0.000400259359655181,0.000138583157045763,-0.000328382269454405,-0.000260318490422098,6.80637790323076e-05
scenario_03_transfer_buffer,Central transfer buffer,Debt service pressure,ds1,ds2,0.00535922152394679,0.0135696669910865,0.00821044546713968,0.00111368364777856,0.00276315692695333,0.00164947327917478,-8.62498037806367e-05,-0.000132476760727468,-4.62269569468316e-05,-0.000215611058562532,-0.000317711858587477,-0.000102100800024946
scenario_03_transfer_buffer,Central transfer buffer,Fiscal space,fs1,fs2,-0.00463024538289024,-0.0112307294765079,-0.00660048409361765,0.00142427178441489,0.000810649759508675,-0.00061362202490621,2.76805281885228e-05,0.000182061919557122,0.000154381391368599,-0.00024364805861235,-0.000104254045020707,0.000139394013591643
scenario_03_transfer_buffer,Central transfer buffer,Public investment,ig1,ig2,0.000366589054307906,-0.000609891795782136,-0.000976480850090042,-0.000167070340550163,-0.00109074226352748,-0.00092367192297732,-0.00228617313618806,-0.00251979640609955,-0.000233623269911484,-0.00149823855310591,-0.001570018131094,-7.17795779880959e-05
scenario_03_transfer_buffer,Central transfer buffer,Public capital,kg1,kg2,0.000366589054308086,-0.000609891795781969,-0.000976480850090056,0.00151194897689422,-0.00268536485557247,-0.00419731383246669,-0.00552742228597447,-0.0109963073859594,-0.00546888509998489,-0.0123019141048744,-0.0176425274180398,-0.00534061331316549
