scenario,label,output_ratio,s1,s2,metric,horizon,developed_irf,less_developed_irf,diff_irf
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Fiscal space,35,-4.21678667754249e-05,0.000136794541471127,0.000178962408246552
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Fiscal space,36,-4.94064858274218e-05,0.000133991055890834,0.000183397541718255
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Fiscal space,37,-5.53118131045582e-05,0.000131607726393437,0.000186919539497996
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Fiscal space,38,-6.00569848264593e-05,0.000129513604870429,0.000189570589696889
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Fiscal space,39,-6.37969722806081e-05,0.000127617416224662,0.00019141438850527
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Fiscal space,40,-6.66669396243436e-05,0.000125863473920448,0.000192530413544792
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,1,-0.00537945321660813,-0.00698152379791638,-0.00160207058130825
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,2,-0.0100639839238986,-0.0123128852005458,-0.00224890127664716
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,3,-0.012741478073561,-0.0150375410313286,-0.0022960629577676
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,4,-0.0132734092132667,-0.015317711458266,-0.0020443022449993
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,5,-0.0120772449812674,-0.0137924824338861,-0.00171523745261874
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,6,-0.00976788118078635,-0.0112155830232766,-0.00144770184249027
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,7,-0.0069470379084665,-0.00825499059277454,-0.00130795268430804
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,8,-0.00409735580654592,-0.00540458386445226,-0.00130722805790634
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,9,-0.0015462963584541,-0.00296756901049261,-0.00142127265203851
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,10,0.000527508233011814,-0.00108057588802235,-0.00160808412103416
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,11,0.00206590570489122,0.000244112737739929,-0.00182179296715129
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,12,0.00309515359793322,0.00107317910823451,-0.00202197448969871
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,13,0.00369116705001368,0.00151249991755016,-0.00217866713246352
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,14,0.00395096593942419,0.00167703367150801,-0.00227393226791618
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,15,0.00397216432672436,0.00167115872987142,-0.00230100559685294
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,16,0.00384034449017291,0.00157828452785579,-0.00226205996231713
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,17,0.00362302925771678,0.00145760533630859,-0.00216542392140819
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,18,0.00336850219098517,0.00134563848533478,-0.00202286370565039
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,19,0.00310771451026541,0.00126041600442998,-0.00184729850583543
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,20,0.00285777358405012,0.00120665663229902,-0.0016511169517511
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,21,0.00262588261210837,0.00118076969670244,-0.00144511291540593
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,22,0.00241299070215495,0.00117502720439501,-0.00123796349775994
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,23,0.0022167533329369,0.00118062900056855,-0.00103612433236835
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,24,0.0020336648035368,0.00118965899813596,-0.000844005805400838
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,25,0.00186040031580312,0.00119609416675304,-0.000664306149050081
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,26,0.00169450462430758,0.00119610203929299,-0.000498402585014587
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,27,0.0015346032305245,0.00118787206737539,-0.000346731163149108
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,28,0.00138030956791951,0.00117119578183077,-0.000209113786088747
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,29,0.00123197473639058,0.00114696094525858,-8.5013791132002e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,30,0.00109038891632629,0.00111667085839161,2.62819420653176e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,31,0.000956505392964282,0.0010820513657574,0.000125545972793115
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,32,0.000831225074802142,0.00104476987409359,0.000213544799291449
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,33,0.000715254261763859,0.00100626429081539,0.000291010029051533
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,34,0.000609031690529269,0.000967664329903278,0.00035863263937401
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,35,0.000512711606400762,0.000929780983198,0.000417069376797238
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,36,0.00042618612250056,0.000893139545249583,0.000466953422749022
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,37,0.000349130588313651,0.000858034957031295,0.000508904368717644
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,38,0.000281058425285127,0.000824593376950788,0.000543534951665661
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,39,0.000221375566372972,0.000792829330388434,0.000571453764015462
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public investment,40,0.000169428328981203,0.000762692611887397,0.000593264282906195
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,1,-0.00537945321660827,-0.00698152379791628,-0.00160207058130801
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,2,-0.0153089508100916,-0.0191198709035141,-0.00381092009342243
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,3,-0.0276677051134002,-0.033679415162255,-0.00601171004885481
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,4,-0.0402494216988316,-0.0481551412414647,-0.00790571954263308
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,5,-0.0513204311376283,-0.0607437451443142,-0.00942331400668595
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,6,-0.0598053015399738,-0.0704407345389826,-0.0106354329990088
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,7,-0.0652572069099406,-0.0769347067682826,-0.011677499858342
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,8,-0.0677231325437377,-0.0804159229635277,-0.01269279041979
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,9,-0.0675763505885985,-0.081373093899932,-0.0137967433113335
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,10,-0.0653594335908712,-0.080419342440456,-0.0150599088495849
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,11,-0.061659542046208,-0.0781647461417045,-0.0165052040954965
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,12,-0.0570228998971194,-0.0751374483799276,-0.0181145484828082
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,13,-0.0519061603496778,-0.0717465122528789,-0.0198403519032011
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,14,-0.0466575404015113,-0.0682758157750492,-0.0216182753735379
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,15,-0.0415189375647493,-0.0648977616508013,-0.023378824086052
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,16,-0.0366406196354574,-0.0616970330816753,-0.0250564134462179
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,17,-0.0321015748868541,-0.0586970019183251,-0.026595427031471
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,18,-0.0279305333236977,-0.055883938385032,-0.0279534050613344
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,19,-0.0241245554803395,-0.0532264239209761,-0.0291018684406366
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,20,-0.0206636680092807,-0.0506891066906525,-0.0300254386813719
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,21,-0.0175211936969402,-0.0482411093266837,-0.0307199156297435
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,22,-0.014670173152362,-0.0458600543891219,-0.0311898812367599
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,23,-0.012086665490616,-0.0435329240288249,-0.0314462585382089
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,24,-0.00975083404981358,-0.0412549419299686,-0.031504107880155
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,25,-0.00764666288276494,-0.0390274742149663,-0.0313808113322014
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,26,-0.00576099168638855,-0.0368556853202988,-0.0310946936339103
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,27,-0.00408236366370396,-0.034746421119916,-0.030664057456212
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,28,-0.00259999500419195,-0.0327065648100873,-0.0301065698058953
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,29,-0.00130302039269647,-0.0307419397445767,-0.0294389193518803
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,30,-0.000180055966553017,-0.0288567203925707,-0.0286766644260177
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,31,0.000780950825575388,-0.0270532510169987,-0.0278342018425741
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,32,0.00159265212973825,-0.0253321498674803,-0.0269248019972186
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,33,0.00226809008825857,-0.023692581829978,-0.0259606719182366
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,34,0.0028204195265813,-0.0221326029543252,-0.0249530224809065
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,35,0.00326262064481764,-0.0206495068972687,-0.0239121275420864
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,36,0.00360724125119782,-0.0192401296795874,-0.0228473709307853
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,37,0.00386619080823136,-0.0179010914805664,-0.0217672822887978
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,38,0.00405059446331091,-0.0166289708166016,-0.0206795652799125
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,39,0.00417070516810103,-0.0154204172157981,-0.0195911223838992
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Public capital,40,0.00423586586787961,-0.0142722141735159,-0.0185080800413955
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,1,-0.000822475218205304,-0.000880605050765343,-5.81298325600388e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,2,7.57357463803121e-05,5.7647220713386e-06,-6.99710243089735e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,3,0.00152349133077745,0.00145794042268507,-6.55509080923766e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,4,0.0028265051026628,0.00276556349563029,-6.09416070325164e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,5,0.00364963337135377,0.00358928303277356,-6.03503385802062e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,6,0.00390451373665948,0.00384379466681573,-6.07190698437565e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,7,0.0036527615414301,0.00359650354364724,-5.62579977828603e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,8,0.00302998278049876,0.0029882097275386,-4.1773052960159e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,9,0.00219173923933619,0.00217723021284524,-1.45090264909442e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,10,0.00127960118413917,0.00130490626961716,2.5305085477989e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,11,0.000403638651406996,0.000478462738040863,7.48240866338679e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,12,-0.000362998373145462,-0.000233544254076179,0.000129454119069283
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,13,-0.000981644240067248,-0.000797774167935555,0.000183870072131692
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,14,-0.0014414297965786,-0.00120849300385856,0.000232936792720045
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,15,-0.00175107593534016,-0.00147868063800163,0.000272395297338524
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,16,-0.00193100148555556,-0.00163173588162116,0.000299265603934395
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,17,-0.00200678301106327,-0.00169480050825485,0.000311982502808422
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,18,-0.00200438321241461,-0.00169406448387502,0.000310318728539594
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,19,-0.00194713618400896,-0.00165197068740047,0.00029516549660849
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,20,-0.00185422540645896,-0.00158598610971927,0.000268239296739692
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,21,-0.0017402791587896,-0.00150850660578114,0.000231772553008464
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,22,-0.00161569687683916,-0.00142746708510599,0.000188229791733163
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,23,-0.00148736987658454,-0.00134729543149251,0.000140074445092037
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,24,-0.00135953872770569,-0.00126994170998748,8.95970177182126e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,25,-0.00123461410092862,-0.00119580970817315,3.88043927554704e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,26,-0.00111386343904904,-0.00112450056253036,-1.06371234813163e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,27,-0.000997924906891934,-0.00105534108007657,-5.74161731846379e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,28,-0.000887150762821476,-0.000987711098067973,-0.000100560335246497
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,29,-0.000781806078826192,-0.000921207180141687,-0.000139401101315495
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,30,-0.000682158999324861,-0.00085568829547214,-0.000173529296147279
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,31,-0.000588499466000286,-0.000791247509100951,-0.000202748043100665
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,32,-0.000501118320528099,-0.000728146364971594,-0.000227028044443495
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,33,-0.000420271015821094,-0.000666738942676048,-0.000246467926854954
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,34,-0.000346142044054448,-0.000607402876560276,-0.000261260832505827
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,35,-0.000278819011206494,-0.000550486352035057,-0.000271667340828563
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,36,-0.000218279735108906,-0.000496273873613062,-0.000277994138504156
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,37,-0.000164391980854744,-0.000444969510973642,-0.000280577530118897
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,38,-0.000116923305710503,-0.000396694108177997,-0.000279770802467494
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,39,-7.55576249237278e-05,-0.000351492155646005,-0.000275934530722277
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Private investment,40,-3.99151374916584e-05,-0.000309344207275436,-0.000269429069783778
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,1,-0.0209573663570699,-0.0227726008053056,-0.00181523444823573
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,2,-0.0176906958609085,-0.0201104023262554,-0.00241970646534684
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,3,-0.0145492864528095,-0.0169049702410466,-0.00235568378823714
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,4,-0.0113065351131043,-0.0133146225583733,-0.00200808744526904
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,5,-0.00811280247039003,-0.00973660452656611,-0.00162380205617607
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,6,-0.00520604451962137,-0.00654311102406235,-0.00133706650444099
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,7,-0.00277501720502182,-0.00397320623926711,-0.00119818903424529
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,8,-0.000913839129121574,-0.00211574260637815,-0.00120190347725657
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,9,0.000374701514529674,-0.000937492726299172,-0.00131219424082885
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,10,0.00115457987977119,-0.000327072558507946,-0.00148165243827914
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,11,0.00152704195806774,-0.000137706452807862,-0.0016647484108756
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,12,0.00160478578310141,-0.000220667453248669,-0.00182545323635008
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,13,0.00149335432424569,-0.000446930489645836,-0.00194028481389152
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,14,0.00128021688144297,-0.000717895800073309,-0.00199811268151628
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,15,0.00103038807925304,-0.000967634059973022,-0.00199802213922606
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,16,0.00078677782274772,-0.00115954641645011,-0.00194632423919783
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,17,0.00057341732681504,-0.00128008685990455,-0.00185350418671959
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,18,0.000399990127919247,-0.00133161171129847,-0.00173160183921772
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,19,0.00026651731027183,-0.0013257439899349,-0.00159226130020673
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,20,0.000167475931854844,-0.00127801840118402,-0.00144549433303887
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,21,9.49967337040558e-05,-0.00120408146269202,-0.00129907819639608
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,22,4.10605191500935e-05,-0.00111738395299277,-0.00115844447214286
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,23,-1.2113575381667e-06,-0.00102810892759742,-0.00102689757005925
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,24,-3.69852766177736e-05,-0.000942999746804785,-0.000906014470187011
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,25,-6.96476222842302e-05,-0.000865754598014523,-0.000796106975730293
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,26,-0.000101040897520943,-0.000797704241437769,-0.000696663343916826
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,27,-0.000131841331597604,-0.000738561451150588,-0.000606720119552984
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,28,-0.000161961692833112,-0.000687104685420437,-0.000525142992587324
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,29,-0.000190907290734121,-0.000641723077681067,-0.000450815786946945
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,30,-0.000218049888689786,-0.000600799217497783,-0.000382749328807996
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,31,-0.000242811136233589,-0.000562939229021064,-0.000320128092787475
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,32,-0.000264764234015447,-0.000527078062440678,-0.000262313828425231
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,33,-0.000283671338210612,-0.000492494865105275,-0.000208823526894664
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,34,-0.000299476788789277,-0.000458772374206218,-0.000159295585416941
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,35,-0.000312274764712184,-0.000425728769969713,-0.000113454005257529
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,36,-0.000322266305747276,-0.000393342990864465,-7.10766851171885e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,37,-0.00032971623001854,-0.000361687004817979,-3.19707747994391e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,38,-0.000334916279625563,-0.000330872077763833,4.04420186173038e-06
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,39,-0.000338157381789994,-0.000301011201005896,3.71461807840978e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Final output,40,-0.000339711427636669,-0.000272196611235231,6.75148164014372e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,1,-0.0147554379222564,-0.014910471956624,-0.000155034034367563
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,2,-0.00770244768339023,-0.00780328184778101,-0.000100834164390773
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,3,-0.00333129971002599,-0.00332536963240304,5.93007762295095e-06
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,4,-0.000859631002500416,-0.000762474595737528,9.71564067628883e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,5,0.000314809139523531,0.000466594874546589,0.000151785735023058
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,6,0.000657322924505488,0.000828677332398553,0.000171354407893065
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,7,0.000519259162014452,0.000685280809860189,0.000166021647845738
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,8,0.000153533896925517,0.000300631530535611,0.000147097633610094
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,9,-0.000270741366352523,-0.000147153928651722,0.000123587437700801
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,10,-0.000652529537379931,-0.000551402940102697,0.000101126597277235
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,11,-0.000942502398230571,-0.000860281928588669,8.22204696419027e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,12,-0.00112736944168657,-0.00106030230740695,6.70671342796192e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,13,-0.00121616848570083,-0.00116165623926034,5.45122464404857e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,14,-0.00122931926140257,-0.00118643646772265,4.28827936799214e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,15,-0.00119070031213131,-0.00116011215184275,3.05881602885583e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,16,-0.00112256518186971,-0.00110609506268466,1.64701191850414e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,17,-0.00104282891983865,-0.00104289168795824,-6.27681195908281e-08
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,18,-0.000964128850651336,-0.000983185712758239,-1.90568621069032e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,19,-0.00089406101598466,-0.000934189306964317,-4.01282909796574e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,20,-0.000836072245736341,-0.000898688923763769,-6.26166780274273e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,21,-0.000790606719614728,-0.000876344553613295,-8.5737833998567e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,22,-0.00075623330616581,-0.00086494407228177,-0.00010871076611596
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,23,-0.000730594813890595,-0.000861442496673415,-0.00013084768278282
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,24,-0.000711111352448945,-0.00086271703495322,-0.000151605682504274
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,25,-0.000695433837158754,-0.000866039056594325,-0.000170605219435571
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,26,-0.000681682082779522,-0.00086930571820043,-0.000187623635420908
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,27,-0.000668519655230182,-0.000871092438449406,-0.000202572783219224
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,28,-0.00065512049793115,-0.000870589369183161,-0.000215468871252011
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,29,-0.000641075948298542,-0.000867476842797976,-0.000226400894499434
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,30,-0.000626279805691188,-0.000861781780417181,-0.000235501974725993
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,31,-0.000610817063197655,-0.000853743085677539,-0.000242926022479883
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,32,-0.000594870988289475,-0.000843701571562661,-0.000248830583273185
